BusinessGranularity,VehicleType,Brand,Model,CategoryDetail,Year,CurrentListings,CurrentStartingPrice,CurrentMedianPrice,CurrentHighestPrice,GalleryListings,PrivateListings,DistinctCompanies,HistoricalBenchmarkSourceLiquidity,HistoricalBenchmarkSourcePricePressure,LiquidityHistoricalDistinctListings,PricePressureHistoricalDistinctListings,HistoricalDistinctListings,Exit60EligibleListings,PricePressureEligibleListings,MedianObservedDaysToExit,ObservedExitWithin60DaysRate,PriceReductionRate,LiquidityEvidenceConfidence,PricePressureEvidenceConfidence,EvidenceQuality,TurnoverPercentile,RawSupplyScarcityPercentile,CurrentMarketOpportunityPercentile,PricePressureAttractivenessPercentile,EvidencePriorityModifier,TurnoverSignal,CurrentSupplySignal,PricePressureSignal,OpportunityIndexInternal,ConfidenceAdjustedOpportunityIndex,OpportunityPercentile,AcquisitionSignal,AcquisitionReasons,ObservedExitDefinition
CATEGORY_YEAR,Otomobil,Honda,Fit,1.5i 16V,2025,1,16500.0,16500.0,16500.0,1,0,1,MODEL_ALL_YEARS,MODEL_YEAR,1730.0,13.0,1730.0,1049.0,12.0,21.0,0.5929456625357483,0.08333333333333333,HIGH,LOW,LOW,71.9,71.07,65.0,94.49,0.93,MODERATE,MODERATE,STRONG,77.3,71.89,93.6,STRONG,RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Land Rover,Range Rover Sport,3.0 SDV6,2020,2,47000.0,48499.5,49999.0,1,1,2,CATEGORY_ALL_YEARS,CATEGORY_NEAR_YEAR,59.0,15.0,59.0,34.0,11.0,24.0,0.6764705882352942,0.18181818181818182,MEDIUM,LOW,LOW,96.44,34.59,34.59,66.44,0.93,STRONG,WEAK,MODERATE,75.07,69.82,93.57,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Honda,Fit,1.3,2004,4,3200.0,3700.0,4000.0,4,0,4,CATEGORY_YEAR,CATEGORY_YEAR,23.0,23.0,23.0,13.0,15.0,20.0,0.7692307692307693,0.13333333333333333,LOW,LOW,LOW,94.7,15.6,15.6,89.06,0.93,STRONG,WEAK,STRONG,77.19,71.79,93.51,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Audi,E-Tron,55 Quattro Launch Edition,2021,1,35000.0,35000.0,35000.0,1,0,1,MODEL_YEAR,MODEL_YEAR,25.0,25.0,25.0,13.0,18.0,35.0,0.5384615384615384,0.16666666666666666,LOW,LOW,LOW,80.26,71.4,65.0,73.02,0.93,STRONG,MODERATE,MODERATE,75.04,69.79,93.42,STRONG,STRONG_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Audi,E-Tron,Sportback Special Edition 300kW 55 Quattro 95 kWh Launch Edition,2021,1,29000.0,29000.0,29000.0,0,1,1,MODEL_YEAR,MODEL_YEAR,25.0,25.0,25.0,13.0,18.0,35.0,0.5384615384615384,0.16666666666666666,LOW,LOW,LOW,80.26,71.4,65.0,73.02,0.93,STRONG,MODERATE,MODERATE,75.04,69.79,93.42,STRONG,STRONG_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mercedes-Benz,C Serisi,C 200 D,2023,1,43000.0,43000.0,43000.0,1,0,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,30.0,30.0,30.0,16.0,25.0,28.0,0.625,0.16,LOW,LOW,LOW,77.93,71.07,65.0,83.98,0.93,STRONG,MODERATE,STRONG,77.16,71.76,93.39,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mercedes-Benz,C Serisi,C 200 D,2022,1,38900.0,38900.0,38900.0,1,0,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,30.0,30.0,30.0,16.0,25.0,28.0,0.625,0.16,LOW,LOW,LOW,77.93,71.07,65.0,83.98,0.93,STRONG,MODERATE,STRONG,77.16,71.76,93.39,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mercedes-Benz,C Serisi,C 200 D,2021,1,28500.0,28500.0,28500.0,1,0,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,30.0,30.0,30.0,16.0,25.0,28.0,0.625,0.16,LOW,LOW,LOW,77.93,71.07,65.0,83.98,0.93,STRONG,MODERATE,STRONG,77.16,71.76,93.39,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mercedes-Benz,C Serisi,C 200 D,2018,1,18500.0,18500.0,18500.0,0,1,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,30.0,30.0,30.0,16.0,25.0,28.0,0.625,0.16,LOW,LOW,LOW,77.93,71.07,65.0,83.98,0.93,STRONG,MODERATE,STRONG,77.16,71.76,93.39,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mercedes-Benz,C Serisi,C 200 D,2004,1,4500.0,4500.0,4500.0,0,1,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,30.0,30.0,30.0,16.0,25.0,28.0,0.625,0.16,LOW,LOW,LOW,77.93,71.07,65.0,83.98,0.93,STRONG,MODERATE,STRONG,77.16,71.76,93.39,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Mercedes-Benz,GLS,400 D,2022,5,68900.0,77900.0,95000.0,4,1,4,CATEGORY_NEAR_YEAR,CATEGORY_YEAR,43.0,14.0,43.0,28.0,10.0,45.0,0.5714285714285714,0.0,LOW,LOW,LOW,86.74,10.52,10.52,98.47,0.93,STRONG,WEAK,STRONG,75.02,69.77,93.27,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,5 Serisi,523i,2023,1,33500.0,33500.0,33500.0,1,0,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,30.0,30.0,30.0,19.0,24.0,26.0,0.631578947368421,0.16666666666666666,LOW,LOW,LOW,78.99,71.07,65.0,82.15,0.93,STRONG,MODERATE,STRONG,77.14,71.74,93.21,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,5 Serisi,523i,2021,1,35500.0,35500.0,35500.0,1,0,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,30.0,30.0,30.0,19.0,24.0,26.0,0.631578947368421,0.16666666666666666,LOW,LOW,LOW,78.99,71.07,65.0,82.15,0.93,STRONG,MODERATE,STRONG,77.14,71.74,93.21,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,5 Serisi,523i,2015,1,13750.0,13750.0,13750.0,0,1,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,30.0,30.0,30.0,19.0,24.0,26.0,0.631578947368421,0.16666666666666666,LOW,LOW,LOW,78.99,71.07,65.0,82.15,0.93,STRONG,MODERATE,STRONG,77.14,71.74,93.21,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Land Rover,Range Rover,3.0 D300,2023,2,116900.0,125950.0,135000.0,1,1,2,CATEGORY_ALL_YEARS,CATEGORY_NEAR_YEAR,28.0,15.0,28.0,16.0,12.0,23.0,0.625,0.16666666666666666,LOW,LOW,LOW,92.3,34.59,34.59,73.02,0.93,STRONG,WEAK,MODERATE,74.97,69.72,93.18,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Suzuki,Alto,1.1,2014,1,4200.0,4200.0,4200.0,0,1,1,MODEL_YEAR,MODEL_YEAR,29.0,29.0,29.0,17.0,21.0,22.0,0.6470588235294118,0.19047619047619047,LOW,LOW,LOW,82.99,71.07,65.0,75.46,0.93,STRONG,MODERATE,STRONG,77.13,71.73,93.13,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Mazda,CX-5,2.5 Skyactiv-G,2022,3,23990.0,24000.0,25000.0,3,0,3,MODEL_YEAR,CATEGORY_ALL_YEARS,156.0,11.0,156.0,105.0,10.0,30.0,0.5428571428571428,0.0,HIGH,LOW,LOW,81.19,21.91,21.91,98.47,0.93,STRONG,WEAK,STRONG,74.52,69.3,93.08,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Volkswagen,Golf,1.0 eTSI,2021,2,20000.0,21250.0,22500.0,2,0,2,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,22.0,22.0,22.0,18.0,21.0,7.0,0.7777777777777778,0.19047619047619047,LOW,LOW,LOW,95.11,34.06,34.06,75.46,0.93,STRONG,WEAK,STRONG,77.0,71.61,93.08,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,4 Serisi,420i Gran Coupe,2020,2,19000.0,21500.0,24000.0,0,2,1,CATEGORY_ALL_YEARS,CATEGORY_NEAR_YEAR,44.0,17.0,44.0,23.0,12.0,9.0,0.6521739130434783,0.08333333333333333,LOW,LOW,LOW,83.66,34.06,34.06,94.49,0.93,STRONG,WEAK,STRONG,76.99,71.6,93.02,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Suzuki,Solio,1.2,2020,5,7000.0,9500.0,11000.0,3,2,4,CATEGORY_YEAR,CATEGORY_YEAR,18.0,18.0,18.0,12.0,13.0,16.5,0.8333333333333334,0.15384615384615385,LOW,LOW,LOW,98.23,11.97,11.97,84.94,0.93,STRONG,WEAK,STRONG,76.99,71.6,93.02,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Mercedes-Benz,GLC Coupe,220d,2019,1,36000.0,36000.0,36000.0,1,0,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,32.0,32.0,32.0,16.0,24.0,15.0,0.9375,0.25,LOW,LOW,LOW,100.0,71.4,65.0,37.27,0.93,STRONG,MODERATE,WEAK,74.18,68.99,92.98,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Audi,A1,1.4 TFSI,2013,1,9999.0,9999.0,9999.0,1,0,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,26.0,26.0,26.0,15.0,18.0,27.0,0.6,0.1111111111111111,LOW,LOW,LOW,73.15,71.07,65.0,91.36,0.93,MODERATE,MODERATE,STRONG,76.98,71.59,92.93,STRONG,RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Audi,A1,1.4 TFSI,2011,1,8500.0,8500.0,8500.0,0,1,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,26.0,26.0,26.0,15.0,18.0,27.0,0.6,0.1111111111111111,LOW,LOW,LOW,73.15,71.07,65.0,91.36,0.93,MODERATE,MODERATE,STRONG,76.98,71.59,92.93,STRONG,RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Mitsubishi,L 200,4x4,2011,3,12500.0,13000.0,13500.0,0,3,1,CATEGORY_YEAR,CATEGORY_YEAR,16.0,16.0,16.0,12.0,12.0,28.5,0.6666666666666666,0.16666666666666666,LOW,LOW,LOW,95.76,21.91,21.91,73.02,0.93,STRONG,WEAK,MODERATE,74.17,68.98,92.88,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Nissan,March,1.3,2011,1,5300.0,5300.0,5300.0,0,1,1,CATEGORY_ALL_YEARS,CATEGORY_NEAR_YEAR,66.0,14.0,66.0,44.0,10.0,11.0,0.6590909090909091,0.2,MEDIUM,LOW,LOW,84.52,71.07,65.0,72.33,0.93,STRONG,MODERATE,MODERATE,76.96,71.57,92.84,STRONG,STRONG_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Toyota,Hilux,2.5 D,2018,1,32000.0,32000.0,32000.0,1,0,1,MODEL_YEAR,MODEL_YEAR,27.0,27.0,27.0,18.0,21.0,50.5,0.5,0.09523809523809523,LOW,LOW,LOW,68.37,71.4,65.0,88.56,0.93,MODERATE,MODERATE,STRONG,73.75,68.59,92.79,STRONG,RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mercedes-Benz,C Serisi,C 200,2008,3,7750.0,7800.0,13000.0,0,3,1,CATEGORY_NEAR_YEAR,CATEGORY_YEAR,17.0,12.0,17.0,10.0,11.0,21.0,0.7,0.09090909090909091,LOW,LOW,LOW,89.11,21.69,21.69,93.5,0.93,STRONG,WEAK,STRONG,76.94,71.55,92.78,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Nissan,March,1.4,2010,1,3500.0,3500.0,3500.0,1,0,1,MODEL_YEAR,MODEL_YEAR,24.0,24.0,24.0,13.0,19.0,7.0,0.6153846153846154,0.15789473684210525,LOW,LOW,LOW,76.74,71.07,65.0,84.38,0.93,STRONG,MODERATE,STRONG,76.68,71.31,92.74,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Land Rover,Range Rover,3.0 D300,2022,2,65000.0,92500.0,120000.0,1,1,2,CATEGORY_ALL_YEARS,CATEGORY_NEAR_YEAR,28.0,14.0,28.0,16.0,11.0,23.0,0.625,0.18181818181818182,LOW,LOW,LOW,92.3,34.59,34.59,66.44,0.93,STRONG,WEAK,MODERATE,73.0,67.89,92.69,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Renault,Megane,1.6,2010,1,7000.0,7000.0,7000.0,0,1,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,42.0,42.0,42.0,25.0,32.0,18.0,0.6,0.125,LOW,MEDIUM,LOW,73.15,71.07,65.0,90.13,0.93,MODERATE,MODERATE,STRONG,76.61,71.25,92.67,STRONG,RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Renault,Megane,1.6,2009,1,2900.0,2900.0,2900.0,0,1,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,42.0,42.0,42.0,25.0,32.0,18.0,0.6,0.125,LOW,MEDIUM,LOW,73.15,71.07,65.0,90.13,0.93,MODERATE,MODERATE,STRONG,76.61,71.25,92.67,STRONG,RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Toyota,Vitz,1.3 16V Automatic,2012,2,6480.0,6740.0,7000.0,1,1,2,CATEGORY_YEAR,CATEGORY_YEAR,18.0,18.0,18.0,10.0,14.0,14.0,0.9,0.21428571428571427,LOW,LOW,LOW,99.2,34.06,34.06,67.16,0.93,STRONG,WEAK,MODERATE,76.56,71.2,92.61,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Mazda,CX-5,2.2 Skyactiv-D,2024,3,24500.0,26500.0,28000.0,3,0,3,CATEGORY_NEAR_YEAR,CATEGORY_YEAR,53.0,11.0,53.0,29.0,11.0,18.5,0.5517241379310345,0.09090909090909091,LOW,LOW,LOW,83.19,21.91,21.91,89.99,0.93,STRONG,WEAK,STRONG,72.97,67.86,92.59,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Suzuki,Solio,1.2,2022,6,10700.0,11200.0,11500.0,6,0,3,CATEGORY_YEAR,CATEGORY_YEAR,15.0,15.0,15.0,11.0,14.0,29.5,0.7272727272727273,0.07142857142857142,LOW,LOW,LOW,91.72,9.3,9.3,95.67,0.93,STRONG,WEAK,STRONG,76.42,71.07,92.56,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,3 Serisi,320d,2016,6,12900.0,15500.0,18250.0,2,4,3,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,26.0,26.0,26.0,16.0,19.0,17.5,0.75,0.10526315789473684,LOW,LOW,LOW,93.73,9.3,9.3,91.81,0.93,STRONG,WEAK,STRONG,76.27,70.93,92.52,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Daihatsu,Mira,0.7 i,2019,1,5200.0,5200.0,5200.0,1,0,1,MODEL_YEAR,MODEL_YEAR,17.0,17.0,17.0,12.0,12.0,27.5,0.75,0.25,LOW,LOW,LOW,93.73,71.07,65.0,54.61,0.93,STRONG,MODERATE,MODERATE,76.25,70.91,92.46,STRONG,STRONG_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Mercedes-Benz,C Serisi,C 250 D,2017,1,18000.0,18000.0,18000.0,0,1,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,29.0,29.0,29.0,16.0,20.0,19.0,0.75,0.25,LOW,LOW,LOW,93.73,71.07,65.0,54.61,0.93,STRONG,MODERATE,MODERATE,76.25,70.91,92.46,STRONG,STRONG_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Volvo,XC90,2.0 B5,2022,2,45000.0,45500.0,46000.0,2,0,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,27.0,27.0,27.0,18.0,21.0,25.0,0.5555555555555556,0.14285714285714285,LOW,LOW,LOW,83.92,34.59,34.59,80.22,0.93,STRONG,WEAK,STRONG,72.94,67.83,92.45,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Volvo,XC90,2.0 T8 Recharge,2022,2,55500.0,62750.0,70000.0,2,0,2,MODEL_ALL_YEARS,MODEL_ALL_YEARS,27.0,27.0,27.0,18.0,21.0,25.0,0.5555555555555556,0.14285714285714285,LOW,LOW,LOW,83.92,34.59,34.59,80.22,0.93,STRONG,WEAK,STRONG,72.94,67.83,92.45,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Ford,Focus,1.5 TDCi,2017,1,9250.0,9250.0,9250.0,0,1,1,MODEL_YEAR,MODEL_YEAR,17.0,17.0,17.0,10.0,13.0,20.5,0.7,0.23076923076923078,LOW,LOW,LOW,89.11,71.07,65.0,62.08,0.93,STRONG,MODERATE,MODERATE,76.18,70.85,92.39,STRONG,STRONG_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Nissan,Note,1.2,2024,2,14500.0,17245.0,19990.0,2,0,2,CATEGORY_NEAR_YEAR,CATEGORY_YEAR,47.0,13.0,47.0,41.0,12.0,14.0,0.6341463414634146,0.0,MEDIUM,LOW,LOW,79.29,34.06,34.06,98.99,0.93,STRONG,WEAK,STRONG,76.15,70.82,92.35,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Land Rover,Range Rover Evoque,2.0 TD4,2023,1,36500.0,36500.0,36500.0,1,0,1,CATEGORY_ALL_YEARS,CATEGORY_NEAR_YEAR,99.0,13.0,99.0,54.0,11.0,23.0,0.5370370370370371,0.18181818181818182,MEDIUM,LOW,LOW,79.53,71.4,65.0,66.44,0.93,STRONG,MODERATE,MODERATE,72.7,67.61,92.3,STRONG,STRONG_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Peugeot,308,1.2 Puretech,2017,2,9900.0,9950.0,10000.0,0,2,1,MODEL_ALL_YEARS,MODEL_ALL_YEARS,22.0,22.0,22.0,11.0,11.0,15.0,0.7272727272727273,0.18181818181818182,LOW,LOW,LOW,91.72,34.06,34.06,78.08,0.93,STRONG,WEAK,STRONG,76.1,70.77,92.3,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,"Arazi, SUV, Pick-up",Volvo,XC40,1.5 T5 Recharge,2021,3,22900.0,28000.0,29000.0,2,1,2,MODEL_YEAR,MODEL_YEAR,36.0,36.0,36.0,26.0,27.0,26.0,0.6923076923076923,0.18518518518518517,LOW,LOW,LOW,97.12,21.91,21.91,65.35,0.93,STRONG,WEAK,MODERATE,72.55,67.47,92.2,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,2 Serisi,218i,2017,1,18500.0,18500.0,18500.0,0,1,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,35.0,35.0,35.0,23.0,22.0,5.0,0.8695652173913043,0.2727272727272727,LOW,LOW,LOW,98.83,71.07,65.0,45.41,0.93,STRONG,MODERATE,MODERATE,76.04,70.72,92.17,STRONG,STRONG_OBSERVED_TURNOVER,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,Toyota,Probox,1.5 i,2020,2,10900.0,10900.0,10900.0,2,0,1,CATEGORY_ALL_YEARS,CATEGORY_ALL_YEARS,20.0,20.0,20.0,10.0,12.0,12.0,0.7,0.16666666666666666,LOW,LOW,LOW,89.11,34.06,34.06,82.15,0.93,STRONG,WEAK,STRONG,76.01,70.69,92.13,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_HIGH_CURRENT_SUPPLY|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,5 Serisi,523 d xDrive,2023,1,32999.0,32999.0,32999.0,1,0,1,CATEGORY_ALL_YEARS,CATEGORY_NEAR_YEAR,63.0,15.0,63.0,31.0,11.0,20.0,0.5806451612903226,0.09090909090909091,MEDIUM,LOW,LOW,69.8,71.07,65.0,93.5,0.93,MODERATE,MODERATE,STRONG,75.95,70.63,92.09,STRONG,RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
CATEGORY_YEAR,Otomobil,BMW,3 Serisi,320d,2017,1,22900.0,22900.0,22900.0,1,0,1,CATEGORY_NEAR_YEAR,CATEGORY_NEAR_YEAR,31.0,31.0,31.0,19.0,22.0,17.5,0.631578947368421,0.18181818181818182,LOW,LOW,LOW,78.99,71.07,65.0,78.08,0.93,STRONG,MODERATE,STRONG,75.92,70.61,92.04,STRONG,STRONG_OBSERVED_TURNOVER|RELATIVELY_LOW_ASKING_PRICE_PRESSURE,OBSERVED_MARKET_EXIT_NOT_CONFIRMED_SALE
